Make it json ready  so that Cursor can process in a single chat window
OBJECTID	ID_0	ISO	NAME_0	ID_1	NAME_1	ID_2	NAME_2	ID_3	NAME_3	CCN_3	CCA_3	TYPE_3	ENGTYPE_3	NL_NAME_3	VARNAME_3	ORIG_FID	Latitude_N	Longitude_E 
760	105	IND	India	16	Karnataka	256	Dakshina Kannada	760	Sulya	0	 	Taluk	Taluk	 	 	759	12.59338461	75.47365037
761	105	IND	India	16	Karnataka	257	Davanagere	761	Bhadravati	0	 	Taluk	Taluk	 	 	760	13.8958288	75.74051981
762	105	IND	India	16	Karnataka	257	Davanagere	762	Channagiri	0	 	Taluk	Taluk	 	 	761	14.06672695	75.92067065
763	105	IND	India	16	Karnataka	257	Davanagere	763	Davangere	0	 	Taluk	Taluk	 	 	762	14.38869884	75.9890508
764	105	IND	India	16	Karnataka	257	Davanagere	764	Harihar	0	 	Taluk	Taluk	 	 	763	14.43590212	75.76383416
765	105	IND	India	16	Karnataka	257	Davanagere	765	Harpanahalli	0	 	Taluk	Taluk	 	 	764	14.71772045	75.98174897
766	105	IND	India	16	Karnataka	257	Davanagere	766	Honnali	0	 	Taluk	Taluk	 	 	765	14.18994054	75.6376231
767	105	IND	India	16	Karnataka	257	Davanagere	767	Jagalur	0	 	Taluk	Taluk	 	 	766	14.5472473	76.2900379
768	105	IND	India	16	Karnataka	258	Dharwad	768	Dharwad	0	 	Taluk	Taluk	 	 	767	15.48696906	74.96492788
769	105	IND	India	16	Karnataka	258	Dharwad	769	Hubli	0	 	Taluk	Taluk	 	 	768	15.34911744	75.17730517
770	105	IND	India	16	Karnataka	258	Dharwad	770	Kalghatgi	0	 	Taluk	Taluk	 	 	769	15.18847736	74.98323403
771	105	IND	India	16	Karnataka	258	Dharwad	771	Kundgol	0	 	Taluk	Taluk	 	 	770	15.23291111	75.29526138
772	105	IND	India	16	Karnataka	258	Dharwad	772	n.a. ( 1897)	0	 	Taluk	Taluk	 	 	771	15.32987535	75.40906886
773	105	IND	India	16	Karnataka	258	Dharwad	773	Navalgund	0	 	Taluk	Taluk	 	 	772	15.54742872	75.34732062
774	105	IND	India	16	Karnataka	259	Gadag	774	Gadag	0	 	Taluk	Taluk	 	 	773	15.42021858	75.61892393
775	105	IND	India	16	Karnataka	259	Gadag	775	Mundargi	0	 	Taluk	Taluk	 	 	774	15.22087539	75.80617807
776	105	IND	India	16	Karnataka	259	Gadag	776	Nargund	0	 	Taluk	Taluk	 	 	775	15.74674162	75.41719055
777	105	IND	India	16	Karnataka	259	Gadag	777	Ron	0	 	Taluk	Taluk	 	 	776	15.69676446	75.75152862
778	105	IND	India	16	Karnataka	259	Gadag	778	Shirhatti	0	 	Taluk	Taluk	 	 	777	15.11240178	75.58985739
779	105	IND	India	16	Karnataka	260	Gulbarga	779	Afzalpur	0	 	Taluk	Taluk	 	 	778	17.24527446	76.40226693
780	105	IND	India	16	Karnataka	260	Gulbarga	780	Aland	0	 	Taluk	Taluk	 	 	779	17.53573846	76.59467548
781	105	IND	India	16	Karnataka	260	Gulbarga	781	Chincholi	0	 	Taluk	Taluk	 	 	780	17.45390196	77.34190562
782	105	IND	India	16	Karnataka	260	Gulbarga	782	Chitapur	0	 	Taluk	Taluk	 	 	781	17.21716615	77.04681396
783	105	IND	India	16	Karnataka	260	Gulbarga	783	Gulbarga	0	 	Taluk	Taluk	 	 	782	17.36491745	76.86348292
784	105	IND	India	16	Karnataka	260	Gulbarga	784	Jevargi	0	 	Taluk	Taluk	 	 	783	16.93547389	76.6326623
785	105	IND	India	16	Karnataka	260	Gulbarga	785	Seram	0	 	Taluk	Taluk	 	 	784	17.07575914	77.31597389
786	105	IND	India	16	Karnataka	261	Hassan	786	Alur	0	 	Taluk	Taluk	 	 	785	12.91420692	75.95078256
787	105	IND	India	16	Karnataka	261	Hassan	787	Arkalgud	0	 	Taluk	Taluk	 	 	786	12.67413484	76.0610754
788	105	IND	India	16	Karnataka	261	Hassan	788	Arsikere	0	 	Taluk	Taluk	 	 	787	13.29338713	76.22531509
789	105	IND	India	16	Karnataka	261	Hassan	789	Belur	0	 	Taluk	Taluk	 	 	788	13.14435581	75.90054842
790	105	IND	India	16	Karnataka	261	Hassan	790	Channarayapatna	0	 	Taluk	Taluk	 	 	789	12.96677668	76.44076161
791	105	IND	India	16	Karnataka	261	Hassan	791	Hassan	0	 	Taluk	Taluk	 	 	790	13.00007614	76.13260971
792	105	IND	India	16	Karnataka	261	Hassan	792	Holenarsipur	0	 	Taluk	Taluk	 	 	791	12.75361635	76.25025014
793	105	IND	India	16	Karnataka	261	Hassan	793	Sakleshpur	0	 	Taluk	Taluk	 	Manjarabad	792	12.85797613	75.7400405
794	105	IND	India	16	Karnataka	262	Haveri	794	Byadgi	0	 	Taluk	Taluk	 	 	793	14.66615208	75.43745911
795	105	IND	India	16	Karnataka	262	Haveri	795	Hangal	0	 	Taluk	Taluk	 	 	794	14.74832131	75.18019493
796	105	IND	India	16	Karnataka	262	Haveri	796	Haveri	0	 	Taluk	Taluk	 	 	795	14.79329981	75.39134788
797	105	IND	India	16	Karnataka	262	Haveri	797	Hirekerur	0	 	Taluk	Taluk	 	 	796	14.44913192	75.4572672
798	105	IND	India	16	Karnataka	262	Haveri	798	Ranibennur	0	 	Taluk	Taluk	 	 	797	14.60318774	75.65520699
799	105	IND	India	16	Karnataka	262	Haveri	799	Savanur	0	 	Taluk	Taluk	 	 	798	14.96627894	75.40032556
800	105	IND	India	16	Karnataka	262	Haveri	800	Shiggaon	0	 	Taluk	Taluk	 	 	799	15.00649193	75.19532613
801	105	IND	India	16	Karnataka	263	Kodagu	801	Madikeri	0	 	Taluk	Taluk	 	 	800	12.36333041	75.61462243
802	105	IND	India	16	Karnataka	263	Kodagu	802	Somvarpet	0	 	Taluk	Taluk	 	 	801	12.5679487	75.8453272
803	105	IND	India	16	Karnataka	263	Kodagu	803	Virarajendrapet	0	 	Taluk	Taluk	 	Virajpet	802	12.12786144	75.931258
804	105	IND	India	16	Karnataka	264	Kolar	804	Bangarapet	0	 	Taluk	Taluk	 	 	803	12.93101847	78.23886272
805	105	IND	India	16	Karnataka	264	Kolar	805	Kolar	0	 	Taluk	Taluk	 	 	804	13.16010041	78.09705477
806	105	IND	India	16	Karnataka	264	Kolar	806	Malur	0	 	Taluk	Taluk	 	 	805	12.94621513	77.9822485
807	105	IND	India	16	Karnataka	264	Kolar	807	Mulbagal	0	 	Taluk	Taluk	 	 	806	13.16663129	78.40884816
808	105	IND	India	16	Karnataka	264	Kolar	808	Srinivaspur	0	 	Taluk	Taluk	 	Srintamani	807	13.39955575	78.25989188
809	105	IND	India	16	Karnataka	265	Koppal	809	Gangawati	0	 	Taluk	Taluk	 	 	808	15.53372423	76.52032916
810	105	IND	India	16	Karnataka	265	Koppal	810	Koppal	0	 	Taluk	Taluk	 	 	809	15.32945342	76.16218787
811	105	IND	India	16	Karnataka	265	Koppal	811	Kushtagi	0	 	Taluk	Taluk	 	 	810	15.82062326	76.17063628
812	105	IND	India	16	Karnataka	265	Koppal	812	Yelbarga	0	 	Taluk	Taluk	 	 	811	15.55101042	76.05271621
813	105	IND	India	16	Karnataka	266	Mandya	813	Krishnarajpet	0	 	Taluk	Taluk	 	 	812	12.67059096	76.4760656
814	105	IND	India	16	Karnataka	266	Mandya	814	Maddur	0	 	Taluk	Taluk	 	 	813	12.6035838	77.01775087
815	105	IND	India	16	Karnataka	266	Mandya	815	Malavalli	0	 	Taluk	Taluk	 	 	814	12.35400532	77.11449893
816	105	IND	India	16	Karnataka	266	Mandya	816	Mandya	0	 	Taluk	Taluk	 	 	815	12.58942403	76.85332953
817	105	IND	India	16	Karnataka	266	Mandya	817	Nagamangala	0	 	Taluk	Taluk	 	 	816	12.8502653	76.73203711
818	105	IND	India	16	Karnataka	266	Mandya	818	Pandavapura	0	 	Taluk	Taluk	 	 	817	12.54109255	76.63935586
819	105	IND	India	16	Karnataka	266	Mandya	819	Shrirangapattana	0	 	Taluk	Taluk	 	 	818	12.40494679	76.73027717
820	105	IND	India	16	Karnataka	267	Mysore	820	Heggadadevankote	0	 	Taluk	Taluk	 	 	819	11.98293466	76.3260354
821	105	IND	India	16	Karnataka	267	Mysore	821	Hunsur	0	 	Taluk	Taluk	 	 	820	12.27939996	76.29996467
822	105	IND	India	16	Karnataka	267	Mysore	822	Krishnarajanagara	0	 	Taluk	Taluk	 	 	821	12.50814682	76.31114225
823	105	IND	India	16	Karnataka	267	Mysore	823	Mysore	0	 	Taluk	Taluk	 	 	822	12.26932994	76.61706372
824	105	IND	India	16	Karnataka	267	Mysore	824	Nanjangud	0	 	Taluk	Taluk	 	 	823	12.08140013	76.67916489
825	105	IND	India	16	Karnataka	267	Mysore	825	Piriyapatna	0	 	Taluk	Taluk	 	 	824	12.39709442	76.07537858
826	105	IND	India	16	Karnataka	267	Mysore	826	Tirumakudal Narsipur	0	 	Taluk	Taluk	 	 	825	12.24653023	76.92314437
827	105	IND	India	16	Karnataka	268	Raichur	827	Deodrug	0	 	Taluk	Taluk	 	 	826	16.34119327	76.96821461
828	105	IND	India	16	Karnataka	268	Raichur	828	Lingsugur	0	 	Taluk	Taluk	 	 	827	16.09720142	76.51598745
829	105	IND	India	16	Karnataka	268	Raichur	829	Manvi	0	 	Taluk	Taluk	 	 	828	16.04989878	76.96967442
830	105	IND	India	16	Karnataka	268	Raichur	830	Raichur	0	 	Taluk	Taluk	 	 	829	16.18197975	77.36368213
831	105	IND	India	16	Karnataka	268	Raichur	831	Sindhnur	0	 	Taluk	Taluk	 	 	830	15.77728241	76.7287607
832	105	IND	India	16	Karnataka	269	Ramanagara	832	Channapatna	0	 	Taluk	Taluk	 	 	831	12.62058362	77.17404794
833	105	IND	India	16	Karnataka	269	Ramanagara	833	Kanakapura	0	 	Taluk	Taluk	 	 	832	12.48896401	77.44796905
834	105	IND	India	16	Karnataka	269	Ramanagara	834	Magadi	0	 	Taluk	Taluk	 	 	833	12.99726715	77.20629579
835	105	IND	India	16	Karnataka	269	Ramanagara	835	Ramanagaram	0	 	Taluk	Taluk	 	 	834	12.74456842	77.31639537
836	105	IND	India	16	Karnataka	270	Shimoga	836	Hosanagara	0	 	Taluk	Taluk	 	 	835	13.88630339	75.10722909
837	105	IND	India	16	Karnataka	270	Shimoga	837	Sagar	0	 	Taluk	Taluk	 	 	836	14.11219274	74.94576398
838	105	IND	India	16	Karnataka	270	Shimoga	838	Shikarpur	0	 	Taluk	Taluk	 	 	837	14.2972876	75.34513377
839	105	IND	India	16	Karnataka	270	Shimoga	839	Shimoga	0	 	Taluk	Taluk	 	 	838	13.95506542	75.51160732
840	105	IND	India	16	Karnataka	270	Shimoga	840	Sorab	0	 	Taluk	Taluk	 	 	839	14.43892119	75.09749614
841	105	IND	India	16	Karnataka	270	Shimoga	841	Tirthalli	0	 	Taluk	Taluk	 	Tirthahalli	840	13.70130653	75.26003562
842	105	IND	India	16	Karnataka	271	Tumkur	842	Chiknayakanhalli	0	 	Taluk	Taluk	 	 	841	13.50746542	76.57501624
843	105	IND	India	16	Karnataka	271	Tumkur	843	Gubbi	0	 	Taluk	Taluk	 	 	842	13.35200169	76.85674022
844	105	IND	India	16	Karnataka	271	Tumkur	844	Koratagere	0	 	Taluk	Taluk	 	 	843	13.49465549	77.24489475
845	105	IND	India	16	Karnataka	271	Tumkur	845	Kunigal	0	 	Taluk	Taluk	 	 	844	12.93224581	76.99724386
846	105	IND	India	16	Karnataka	271	Tumkur	846	Madhugiri	0	 	Taluk	Taluk	 	 	845	13.71605092	77.23381973
847	105	IND	India	16	Karnataka	271	Tumkur	847	Pavagada	0	 	Taluk	Taluk	 	 	846	14.15259399	77.24378471
848	105	IND	India	16	Karnataka	271	Tumkur	848	Sira	0	 	Taluk	Taluk	 	 	847	13.75842672	76.8752964
849	105	IND	India	16	Karnataka	271	Tumkur	849	Tiptur	0	 	Taluk	Taluk	 	 	848	13.258597	76.4939553
850	105	IND	India	16	Karnataka	271	Tumkur	850	Tumkur	0	 	Taluk	Taluk	 	 	849	13.32429878	77.09374405
851	105	IND	India	16	Karnataka	271	Tumkur	851	Turuvekere	0	 	Taluk	Taluk	 	 	850	13.13776891	76.7138274
852	105	IND	India	16	Karnataka	272	Udupi	852	Karkal	0	 	Taluk	Taluk	 	 	851	13.24289595	75.01294103
853	105	IND	India	16	Karnataka	272	Udupi	853	Kundapura	0	 	Taluk	Taluk	 	 	852	13.71297079	74.81306487
854	105	IND	India	16	Karnataka	272	Udupi	854	Udupi	0	 	Taluk	Taluk	 	 	853	13.3671198	74.81278943
855	105	IND	India	16	Karnataka	273	Uttara Kannada	855	Ankola	0	 	Taluk	Taluk	 	 	854	14.69998119	74.45082924
856	105	IND	India	16	Karnataka	273	Uttara Kannada	856	Bhatkal	0	 	Taluk	Taluk	 	 	855	14.04240924	74.58490309
857	105	IND	India	16	Karnataka	273	Uttara Kannada	857	Haliyal	0	 	Taluk	Taluk	 	 	856	15.24888304	74.74031298
858	105	IND	India	16	Karnataka	273	Uttara Kannada	858	Honavar	0	 	Taluk	Taluk	 	 	857	14.26433045	74.56520585
859	105	IND	India	16	Karnataka	273	Uttara Kannada	859	Karwar	0	 	Taluk	Taluk	 	 	858	14.86877072	74.28872053
860	105	IND	India	16	Karnataka	273	Uttara Kannada	860	Kumta	0	 	Taluk	Taluk	 	 	859	14.47654453	74.49669514
861	105	IND	India	16	Karnataka	273	Uttara Kannada	861	Mundgod	0	 	Taluk	Taluk	 	 	860	14.90279225	74.99525089
862	105	IND	India	16	Karnataka	273	Uttara Kannada	862	Siddapur	0	 	Taluk	Taluk	 	 	861	14.37782301	74.80708942
863	105	IND	India	16	Karnataka	273	Uttara Kannada	863	Sirsi	0	 	Taluk	Taluk	 	 	862	14.63485086	74.79570942
864	105	IND	India	16	Karnataka	273	Uttara Kannada	864	Supa	0	 	Taluk	Taluk	 	 	863	15.19496655	74.44851149
865	105	IND	India	16	Karnataka	273	Uttara Kannada	865	Yellapur	0	 	Taluk	Taluk	 	 	864	14.9255013	74.73964823
866	105	IND	India	16	Karnataka	274	Yadgir	866	Shahpur	0	 	Taluk	Taluk	 	 	865	16.657046	76.93136318
867	105	IND	India	16	Karnataka	274	Yadgir	867	Shorapur	0	 	Taluk	Taluk	 	 	866	16.4877949	76.56357883
868	105	IND	India	16	Karnataka	274	Yadgir	868	Yadgir	0	 	Taluk	Taluk	 	 	867	16.73226813	77.2611921
869	105	IND	India	17	Kerala	275	Alappuzha	869	Alleppey	0	 	Taluk	Taluk	 	 	868	9.527000307	76.32493973
870	105	IND	India	17	Kerala	275	Alappuzha	870	Chengannur	0	 	Taluk	Taluk	 	 	869	9.285333948	76.58552026
871	105	IND	India	17	Kerala	275	Alappuzha	871	Haripad	0	 	Taluk	Taluk	 	Kartikapalli	870	9.239942966	76.45636493
872	105	IND	India	17	Kerala	275	Alappuzha	872	Mankombu	0	 	Taluk	Taluk	 	Kuttanad	871	9.431164877	76.42822393
873	105	IND	India	17	Kerala	275	Alappuzha	873	Mavelikara	0	 	Taluk	Taluk	 	 	872	9.175934163	76.57349777
874	105	IND	India	17	Kerala	275	Alappuzha	874	n.a. ( 2250)	0	 	Taluk	Taluk	 	 	873	9.846301706	76.35927605
875	105	IND	India	17	Kerala	275	Alappuzha	875	Shertallai	0	 	Taluk	Taluk	 	 	874	9.677888093	76.33480835
876	105	IND	India	17	Kerala	276	Ernakulam	876	Alwaye	0	 	Taluk	Taluk	 	 	875	10.17284198	76.39742683
877	105	IND	India	17	Kerala	276	Ernakulam	877	Cochin	0	 	Taluk	Taluk	 	 	876	9.941946507	76.25187683
878	105	IND	India	17	Kerala	276	Ernakulam	878	Ernakulam	0	 	Taluk	Taluk	 	Kanayannur	877	9.987180011	76.29821396
879	105	IND	India	17	Kerala	276	Ernakulam	879	Kotamangalam	0	 	Taluk	Taluk	 	 	878	10.0550523	76.65803042
880	105	IND	India	17	Kerala	276	Ernakulam	880	Muvattupula	0	 	Taluk	Taluk	 	 	879	9.921799493	76.55925647
881	105	IND	India	17	Kerala	276	Ernakulam	881	Parur	0	 	Taluk	Taluk	 	 	880	10.10800128	76.29357719
882	105	IND	India	17	Kerala	276	Ernakulam	882	Perumbavur	0	 	Taluk	Taluk	 	Kunnatnad	881	10.11388403	76.50040165
883	105	IND	India	17	Kerala	277	Idukki	883	Devikolam	0	 	Taluk	Taluk	 	 	882	10.08198895	76.95582581
884	105	IND	India	17	Kerala	277	Idukki	884	Pirmed	0	 	Taluk	Taluk	 	 	883	9.561393558	76.98809051
885	105	IND	India	17	Kerala	277	Idukki	885	Todupulai	0	 	Taluk	Taluk	 	 	884	9.864343649	76.83105886
886	105	IND	India	17	Kerala	277	Idukki	886	Udumbanchola	0	 	Taluk	Taluk	 	 	885	9.849625495	77.10842583
887	105	IND	India	17	Kerala	278	Kannur	887	Cannanore	0	 	Taluk	Taluk	 	 	886	11.85443817	75.45353699
888	105	IND	India	17	Kerala	278	Kannur	888	Talipparamba	0	 	Taluk	Taluk	 	 	887	12.06333108	75.58119583
889	105	IND	India	17	Kerala	278	Kannur	889	Tellicherry	0	 	Taluk	Taluk	 	 	888	11.88349287	75.67593699
890	105	IND	India	17	Kerala	279	Kasaragod	890	Hosdurg	0	 	Taluk	Taluk	 	Hosdrug	889	12.33854472	75.22602596
891	105	IND	India	17	Kerala	279	Kasaragod	891	Kasaragod	0	 	Taluk	Taluk	 	 	890	12.57950874	75.08140961
892	105	IND	India	17	Kerala	280	Kollam	892	Karunagapalli	0	 	Taluk	Taluk	 	 	891	9.042818906	76.54216691
893	105	IND	India	17	Kerala	280	Kollam	893	Kottarakara	0	 	Taluk	Taluk	 	 	892	8.957787662	76.7486496
894	105	IND	India	17	Kerala	280	Kollam	894	Kunnattur	0	 	Taluk	Taluk	 	 	893	9.063480866	76.62734609
895	105	IND	India	17	Kerala	280	Kollam	895	Punalur	0	 	Taluk	Taluk	 	Pattanapuram	894	8.966671003	77.01531216
896	105	IND	India	17	Kerala	280	Kollam	896	Quilon	0	 	Taluk	Taluk	 	 	895	8.892528333	76.65484609
897	105	IND	India	17	Kerala	281	Kottayam	897	Changanacheri	0	 	Taluk	Taluk	 	 	896	9.483966101	76.60807863
898	105	IND	India	17	Kerala	281	Kottayam	898	Kanjirapalli	0	 	Taluk	Taluk	 	 	897	9.506920125	76.82586486
899	105	IND	India	17	Kerala	281	Kottayam	899	Kottayam	0	 	Taluk	Taluk	 	 	898	9.595381638	76.56546275
900	105	IND	India	17	Kerala	281	Kottayam	900	Pala (Lalam)	0	 	Taluk	Taluk	 	Minachil	899	9.713022473	76.70751716
901	105	IND	India	17	Kerala	281	Kottayam	901	Vaikam	0	 	Taluk	Taluk	 	 	900	9.754062089	76.45619864
902	105	IND	India	17	Kerala	282	Kozhikode	902	Kozhikode	0	 	Taluk	Taluk	 	 	901	11.3507388	75.93207256
903	105	IND	India	17	Kerala	282	Kozhikode	903	Mahe	0	 	Taluk	Taluk	 	Badagara	902	11.66791696	75.70106774
904	105	IND	India	17	Kerala	282	Kozhikode	904	Quilandi	0	 	Taluk	Taluk	 	 	903	11.51577769	75.79321165
905	105	IND	India	17	Kerala	283	Malappuram	905	Malappuram	0	 	Taluk	Taluk	 	Ernad	904	11.24204584	76.20884439
906	105	IND	India	17	Kerala	283	Malappuram	906	Perintalmanna	0	 	Taluk	Taluk	 	 	905	10.98479489	76.20362975
907	105	IND	India	17	Kerala	283	Malappuram	907	Ponnani	0	 	Taluk	Taluk	 	 	906	10.76199265	75.98758473
908	105	IND	India	17	Kerala	283	Malappuram	908	Tirur	0	 	Taluk	Taluk	 	 	907	10.96161544	75.96068399
909	105	IND	India	17	Kerala	284	Palakkad	909	Alattur	0	 	Taluk	Taluk	 	 	908	10.61882346	76.51700522
910	105	IND	India	17	Kerala	284	Palakkad	910	Chittur	0	 	Taluk	Taluk	 	 	909	10.54859254	76.72387318
911	105	IND	India	17	Kerala	284	Palakkad	911	Mannarkkad	0	 	Taluk	Taluk	 	 	910	11.05443438	76.53293715
912	105	IND	India	17	Kerala	284	Palakkad	912	Ottappalam	0	 	Taluk	Taluk	 	 	911	10.82233741	76.26807781
913	105	IND	India	17	Kerala	284	Palakkad	913	Palghat	0	 	Taluk	Taluk	 	 	912	10.80979575	76.64993248
914	105	IND	India	17	Kerala	285	Pathanamthitta	914	Adur	0	 	Taluk	Taluk	 	 	913	9.144412152	76.75251057
915	105	IND	India	17	Kerala	285	Pathanamthitta	915	Mallapalli	0	 	Taluk	Taluk	 	 	914	9.421493529	76.66557359
916	105	IND	India	17	Kerala	285	Pathanamthitta	916	n.a. ( 2275)	0	 	Taluk	Taluk	 	 	915	9.207781355	76.95035115
917	105	IND	India	17	Kerala	285	Pathanamthitta	917	Rani	0	 	Taluk	Taluk	 	 	916	9.355645742	77.12542915
918	105	IND	India	17	Kerala	285	Pathanamthitta	918	Tiruvalla	0	 	Taluk	Taluk	 	 	917	9.358992722	76.58181459
919	105	IND	India	17	Kerala	286	Thiruvananthapuram	919	Chirayinkil	0	 	Taluk	Taluk	 	 	918	8.741736461	76.80115219
920	105	IND	India	17	Kerala	286	Thiruvananthapuram	920	Nedumangad	0	 	Taluk	Taluk	 	 	919	8.665443741	77.04112023
921	105	IND	India	17	Kerala	286	Thiruvananthapuram	921	Neyyattinkara	0	 	Taluk	Taluk	 	 	920	8.433787816	77.12139893
922	105	IND	India	17	Kerala	286	Thiruvananthapuram	922	Trivandrum	0	 	Taluk	Taluk	 	 	921	8.530919173	76.9139193
923	105	IND	India	17	Kerala	287	Thrissur	923	Chavakkad	0	 	Taluk	Taluk	 	 	922	10.63573445	75.99947357
924	105	IND	India	17	Kerala	287	Thrissur	924	Irinjalakuda	0	 	Taluk	Taluk	 	Mukundapuram	923	10.33925486	76.32802963
925	105	IND	India	17	Kerala	287	Thrissur	925	Kodungallur	0	 	Taluk	Taluk	 	 	924	10.2643637	76.15037537
926	105	IND	India	17	Kerala	287	Thrissur	926	Trichur	0	 	Taluk	Taluk	 	 	925	10.52792824	76.27326965
927	105	IND	India	17	Kerala	287	Thrissur	927	Vadakkancheri	0	 	Taluk	Taluk	 	Talappalli	926	10.67013262	76.24364428
928	105	IND	India	17	Kerala	288	Wayanad	928	Manantavadi	0	 	Taluk	Taluk	 	 	927	11.80555028	75.96665594
929	105	IND	India	17	Kerala	288	Wayanad	929	Sultans Battery	0	 	Taluk	Taluk	 	 	928	11.70165752	76.24277652
930	105	IND	India	17	Kerala	288	Wayanad	930	Vayittiri	0	 	Taluk	Taluk	 	 	929	11.59018354	76.06225285
931	105	IND	India	18	Lakshadweep	289	Lakshadweep	931	Amini Island	0	 	Taluk	Taluk	 	Amini	930	11.12448435	72.72428155
932	105	IND	India	18	Lakshadweep	289	Lakshadweep	932	Androth Island	0	 	Taluk	Taluk	 	Androth	931	10.81277911	73.67865506
933	105	IND	India	18	Lakshadweep	289	Lakshadweep	933	Kavaratti	0	 	Taluk	Taluk	 	 	932	10.56777811	72.64138794
934	105	IND	India	18	Lakshadweep	289	Lakshadweep	934	Minicoy Island	0	 	Taluk	Taluk	 	Minicoy	933	8.272497706	73.04930496
935	105	IND	India	18	Lakshadweep	289	Lakshadweep	935	n.a. ( 2239)	0	 	Taluk	Taluk	 	 	934	11.22587477	72.77682284
936	105	IND	India	19	Madhya Pradesh	290	Agar Malwa	936	Agar	0	 	Taluk	Taluk	 	 	935	23.73642729	75.9663291
937	105	IND	India	19	Madhya Pradesh	290	Agar Malwa	937	Susner	0	 	Taluk	Taluk	 	 	936	23.94292827	76.18637048
938	105	IND	India	19	Madhya Pradesh	291	Alirajpur	938	Alirajpur	0	 	Taluk	Taluk	 	 	937	22.23258463	74.30265532
939	105	IND	India	19	Madhya Pradesh	291	Alirajpur	939	Jobat	0	 	Taluk	Taluk	 	 	938	22.48697715	74.50148745
940	105	IND	India	19	Madhya Pradesh	292	Anuppur	940	Anuppur	0	 	Taluk	Taluk	 	 	939	23.23308563	82.02526474
941	105	IND	India	19	Madhya Pradesh	293	Ashoknagar	941	Ashoknagar	0	 	Taluk	Taluk	 	 	940	24.67944453	77.71485167
942	105	IND	India	19	Madhya Pradesh	293	Ashoknagar	942	Chanderi	0	 	Taluk	Taluk	 	 	941	24.68954145	78.0769127
943	105	IND	India	19	Madhya Pradesh	293	Ashoknagar	943	Mungaoli	0	 	Taluk	Taluk	 	 	942	24.42864612	77.99406968
944	105	IND	India	19	Madhya Pradesh	294	Balaghat	944	Baihar	0	 	Taluk	Taluk	 	 	943	22.03747582	80.60175244
945	105	IND	India	19	Madhya Pradesh	294	Balaghat	945	Balaghat	0	 	Taluk	Taluk	 	 	944	21.87996169	80.26599983
946	105	IND	India	19	Madhya Pradesh	294	Balaghat	946	Lanji	0	 	Taluk	Taluk	 	 	945	21.45009434	80.55083847
947	105	IND	India	19	Madhya Pradesh	294	Balaghat	947	Waraseoni	0	 	Taluk	Taluk	 	 	946	21.75923827	79.92157088
948	105	IND	India	19	Madhya Pradesh	295	Barwani	948	Barwani	0	 	Taluk	Taluk	 	 	947	21.94395974	74.77791089
949	105	IND	India	19	Madhya Pradesh	295	Barwani	949	Pansemal	0	 	Taluk	Taluk	 	 	948	21.71982571	74.80435179
950	105	IND	India	19	Madhya Pradesh	295	Barwani	950	Rajpur	0	 	Taluk	Taluk	 	 	949	21.95334101	75.19451232
951	105	IND	India	19	Madhya Pradesh	295	Barwani	951	Sendhwa	0	 	Taluk	Taluk	 	 	950	21.52337614	75.31772614
952	105	IND	India	19	Madhya Pradesh	296	Betul	952	Betul	0	 	Taluk	Taluk	 	 	951	22.10225615	77.87137098
953	105	IND	India	19	Madhya Pradesh	296	Betul	953	Bhainsdehi	0	 	Taluk	Taluk	 	 	952	21.60252217	77.77718544
954	105	IND	India	19	Madhya Pradesh	296	Betul	954	Multai	0	 	Taluk	Taluk	 	 	953	21.77129579	78.21901124
955	105	IND	India	19	Madhya Pradesh	297	Bhind	955	Bhind	0	 	Taluk	Taluk	 	 	954	26.60256513	78.80624447
956	105	IND	India	19	Madhya Pradesh	297	Bhind	956	Gohad	0	 	Taluk	Taluk	 	 	955	26.37640796	78.46542774
957	105	IND	India	19	Madhya Pradesh	297	Bhind	957	Lahar	0	 	Taluk	Taluk	 	 	956	26.2074973	78.91784567
958	105	IND	India	19	Madhya Pradesh	297	Bhind	958	Mahgawan	0	 	Taluk	Taluk	 	 	957	26.47844585	78.62026781
959	105	IND	India	19	Madhya Pradesh	298	Bhopal	959	Berasia	0	 	Taluk	Taluk	 	 	958	23.67441861	77.38288829
960	105	IND	India	19	Madhya Pradesh	298	Bhopal	960	Bhopal	0	 	Taluk	Taluk	 	Huzur	959	23.27774639	77.40123609
961	105	IND	India	19	Madhya Pradesh	299	Burhanpur	961	Burhanpur	0	 	Taluk	Taluk	 	 	960	21.37435876	76.36909151
962	105	IND	India	19	Madhya Pradesh	300	Chhatarpur	962	Bijawar	0	 	Taluk	Taluk	 	 	961	24.59347266	79.43869781
963	105	IND	India	19	Madhya Pradesh	300	Chhatarpur	963	Chhatarpur	0	 	Taluk	Taluk	 	 	962	24.93044437	79.67001779
964	105	IND	India	19	Madhya Pradesh	300	Chhatarpur	964	Lauri	0	 	Taluk	Taluk	 	 	963	25.17858602	80.13424159
965	105	IND	India	19	Madhya Pradesh	301	Chhindwara	965	Amarwara	0	 	Taluk	Taluk	 	 	964	22.355671	79.11498509
966	105	IND	India	19	Madhya Pradesh	301	Chhindwara	966	Chhindwara	0	 	Taluk	Taluk	 	 	965	21.98482959	78.93313656
967	105	IND	India	19	Madhya Pradesh	301	Chhindwara	967	Parasia	0	 	Taluk	Taluk	 	 	966	22.2031441	78.63287735
